0.042720774,-0.117748908,0.173691718,-0.037117687,0.154982663,0.319320071,-0.127514363,-0.054891332,-0.132994612,-0.204532276,0.06683248,-0.020884542,0.033299991,0.115882493,0.191883321,-0.163107147
0.077407871,-0.218591224,0.283391635,0.018183948,0.305559496,0.570288455,-0.171641999,-0.05431978,-0.13419338,-0.335075669,0.063671271,-0.026579122,0.017655287,0.179523536,0.253030272,-0.29805063
0.066300693,-0.094428244,0.176582336,0.011633539,0.133839773,0.291680741,-0.087138278,-0.051001302,-0.108078833,-0.167895672,0.054888491,-0.032854833,0.06446724,0.111698348,0.142099722,-0.124268626
0.063675846,-0.116450446,0.197807888,-0.013349071,0.12477522,0.279528877,-0.133521366,-0.00674986,-0.087659782,-0.14182825,0.003481371,-0.025941461,0.046831942,0.06888746,0.14447961,-0.126797332
0.015556944,-0.110923595,0.173788802,0.003938926,0.133048212,0.293436169,-0.087410426,-0.04060124,-0.096045912,-0.156827088,0.004418779,-0.035327843,0.067309973,0.105774826,0.138711169,-0.106765728
0.049515881,-0.194755798,0.287215957,0.032339217,0.339420128,0.577384391,-0.146116218,-0.071277297,-0.130753807,-0.304430061,0.103036973,-0.019081307,0.067291109,0.164326915,0.246714773,-0.310012799
0.0746314,-0.15290124,0.231916535,0.043912071,0.254422804,0.410718599,-0.110026417,-0.03574502,-0.122815218,-0.256098636,0.068741515,0.002604823,0.056772674,0.136137338,0.185734435,-0.210006369
0.030305648,-0.123426584,0.192435218,0.058991919,0.217614254,0.387823759,-0.126932781,-0.028955616,-0.06778499,-0.227451115,0.069691863,0.031096691,0.043082798,0.089999583,0.149338184,-0.208198438
0.065549745,-0.134127132,0.175172175,0.018977187,0.171425715,0.395830962,-0.071381361,-0.014087354,-0.098231373,-0.239968528,0.073290787,0.003747676,0.009508526,0.1099639,0.116897834,-0.204693495
0.064436904,-0.094352228,0.139252096,0.00035898,0.160108877,0.248411338,-0.057941263,-0.009072654,-0.08939573,-0.155469067,0.030750437,0.022764217,0.022723637,0.075621028,0.141224772,-0.106097539
0.053641717,-0.10676364,0.109333165,0.007079052,0.134676953,0.257168164,-0.058038695,0.00575469,-0.083768834,-0.133004862,0.042215021,-0.014103804,0.007054167,0.094784032,0.11031554,-0.158993922
0.046750118,-0.10939137,0.124745249,-0.024261115,0.089243645,0.232819982,-0.078989186,0.002683581,-0.090500098,-0.138766336,0.027198381,-0.018285718,0.026045865,0.071933271,0.123362578,-0.102938656
0.080051789,-0.148170329,0.219348437,0.05145842,0.220365435,0.414676284,-0.116436861,-0.056735483,-0.125709192,-0.249507244,0.067337723,-0.018379552,0.047535216,0.125668433,0.16071604,-0.219441574
0.054918742,-0.162020282,0.189500943,0.034841924,0.210598753,0.402974792,-0.119919673,-0.046376354,-0.094389548,-0.243110748,0.02979149,3.06E-05,0.051449544,0.09828817,0.162998751,-0.201573953
0.04602891,-0.144061185,0.218734919,0.019332139,0.2389178,0.464323618,-0.152036149,-0.045734319,-0.141619521,-0.244059472,0.070331562,0.018561081,0.067667666,0.133246667,0.178212568,-0.226701874
0.007545343,0.008001484,0.053340515,-0.04519207,-0.015183802,0.010020739,-0.046560153,0.027644237,0.000308052,0.039131453,0.01156586,-0.015585608,0.041251639,0.012742213,0.043460755,-0.009730615
0.082149536,-0.118702816,0.256048792,-0.006313648,0.22361608,0.433175483,-0.094357678,-0.061822737,-0.094632109,-0.288097884,0.030647451,-0.008156689,0.062479382,0.123661046,0.19507042,-0.245540786
0.073421654,-0.118523474,0.227974841,0.010217341,0.225481164,0.39192123,-0.151912058,-0.029267806,-0.127175281,-0.244413561,0.026285023,-0.001842031,0.06717332,0.089687051,0.147628879,-0.19772656
0.063515356,-0.055027538,0.155400963,-0.020783167,0.0994985,0.178000493,-0.111395651,-0.016537367,-0.049620034,-0.14808373,-0.011377478,0.008134096,0.032688583,0.043380291,0.122217719,-0.076773674
0.033742582,-0.060005105,0.154489627,-0.062205286,0.065382547,0.133735728,-0.05169146,-0.016208395,-0.062206375,-0.096806512,0.008768377,0.003528138,0.018558327,0.023010296,0.117764858,-0.050975308
-0.000987214,0.014223096,0.01406319,-0.06754224,-0.020179941,-0.104255423,0.011167302,-0.006215008,-0.013423119,0.051714477,-0.050313254,-0.055069488,0.035135712,0.002265979,-0.021569855,0.028352393
0.03089011,-0.041244592,0.112151581,-0.029192428,0.131509312,0.212894842,-0.081359406,-0.026292895,-0.046821093,-0.164238148,0.029681563,0.001663165,0.001851014,0.026418173,0.103039254,-0.105310315
-0.017287221,-0.012280782,-0.002397797,-0.077923823,-0.028657571,-0.077072745,-0.051291847,0.021703302,0.012237022,0.017714878,-0.013984666,-0.039537215,0.029399494,-0.040198191,-0.020370246,0.067650753
0.001685117,0.051067136,-0.002710138,-0.097735898,-0.071142985,-0.084871263,-0.009399064,0.0060811,-0.019885999,0.038063012,0.006832777,-0.056440476,0.013422479,-0.028718901,0.009271948,0.080068116
-0.002878454,-0.009553016,0.103205646,-0.00942804,0.037204671,0.099858004,-0.036964897,-0.002201721,-0.044381809,-0.048697665,0.017830465,-0.002366352,0.038071439,0.023324389,0.047537518,-0.063279798
0.004738545,-0.026987009,0.101784252,-0.001155392,0.064171574,0.117896927,-0.02193221,-0.023538788,-0.073901881,-0.044292576,-0.007564962,0.014112115,0.057890447,0.062306239,0.050982544,-0.046215651
0.043302995,-0.041988635,0.118138593,-0.035043489,0.078589062,0.12957183,-0.04007156,-0.003463089,-0.033511527,-0.057478716,0.023170555,-0.005222612,0.056023092,0.070079018,0.057036882,-0.106434485
0.002303389,-0.005273681,0.045130433,-0.070344357,-0.030249318,-0.035728849,-0.029441347,-0.010060613,-0.009404079,0.003891284,-0.009438861,-0.066503785,0.068744689,-0.019060443,-0.008477799,0.066297677
0.046039189,0.003790768,0.043447028,-0.073819266,-0.01445826,-0.001232723,-0.031549326,0.00089609,-0.035062525,-0.034146927,-0.004543008,-0.022167669,0.053714287,0.016154484,0.040583489,-0.002018079
-0.002659192,-0.010524653,0.083278818,-0.077329325,-0.028704554,0.037830994,-0.029606639,0.000651989,-0.008542028,-0.02063205,-0.012370134,-0.029779755,0.035360305,0.011304512,0.010186851,0.010186691
0.013113273,-0.039375947,0.061287997,-0.014304517,0.04074351,0.049403581,-0.022493463,0.022179257,-0.03692733,-0.013086228,0.003344119,0.003522459,-0.005174836,0.035994752,0.060348604,-0.040380602
-0.00632546,0.035008031,0.015396389,-0.080094875,-0.033133634,-0.021699498,-0.041448113,0.032260272,-0.034846113,-0.000100979,-0.031068849,-0.006086077,0.005179769,-0.024117087,0.03340541,0.043709257
0.040747773,0.025486058,-0.001923808,-0.083533795,-0.01066458,-0.08082732,-0.00482931,0.032408504,-0.040236097,0.025446526,-0.009721903,-0.015157731,0.013193682,-0.022422233,-0.014017167,0.043846305
0.015769204,-0.026202672,0.044603407,-0.077577167,-0.039801832,0.00313714,-0.002609381,0.00017947,-0.016841068,0.033308509,0.007766285,-0.026080687,0.057725244,-0.014529033,0.038768832,0.000163566
0.078158249,-0.160646689,0.242100147,0.058115715,0.204185028,0.473695179,-0.120855199,-0.017432165,-0.142869285,-0.255259555,0.050089542,0.008817033,0.056855944,0.120737747,0.200770652,-0.244828234
0.065179133,-0.1576184,0.268098561,0.029592321,0.273944238,0.482446147,-0.188231016,-0.070041974,-0.159667307,-0.286486792,0.076811026,-0.009288058,0.07613125,0.110691707,0.178840094,-0.251256639
0.034448645,-0.114608511,0.195472402,-0.004596053,0.234883275,0.404059518,-0.155753107,-0.031955723,-0.103957271,-0.270868096,0.031326107,0.019333827,0.009250437,0.132008402,0.160806513,-0.22416473
0.03148225,-0.128498932,0.165125211,0.004798592,0.197045783,0.32296769,-0.099019212,-0.016619228,-0.068156492,-0.206711561,0.046467805,-0.027423257,0.030275976,0.073747949,0.171647839,-0.167481131
0.087951345,-0.136682747,0.21250322,-0.006234349,0.222021636,0.403132609,-0.152798945,-0.017747984,-0.134506174,-0.209451232,0.031408594,-0.033714513,0.080731444,0.147463679,0.145610824,-0.207949183
0.05455742,-0.110812648,0.174945557,0.001991647,0.128787123,0.259618105,-0.11294794,-0.016401402,-0.082346335,-0.156327065,0.059791337,0.030598976,0.039592104,0.087783453,0.091027583,-0.158965199
0.003476362,-0.006945668,0.021899015,-0.066171282,-0.076321452,-0.084132203,0.004597205,0.035161984,0.008847438,0.069757896,-0.048166277,-0.026224506,0.002438943,-0.018131705,-0.008385908,0.073268123
0.016232095,0.007137552,-0.024255613,-0.04821439,-0.033965683,-0.092990289,-0.024369945,0.002648912,-0.023423316,0.052549843,-0.038661863,-0.060850559,0.043021515,-0.035406965,0.020831372,0.055787047
0.009272856,-0.001086189,0.082581216,-0.082398214,-0.00500753,-0.081530573,-0.041838471,-0.031891155,-0.025707647,-0.021379345,-0.04958965,-0.065955395,-0.00014082,6.50E-05,-0.00107729,0.012337747
0.03530808,-0.058386767,0.099176194,-0.071659101,-0.028831297,0.043351864,-0.095004912,0.035005297,-0.040846955,-0.007915872,-0.043822907,-0.062269728,0.076405363,0.031475858,0.05051571,0.019875064
